咪咕节目,#genre#
CCTV5+,http://3.itv.nctv.top:34567/gaoma/cctv5p.m3u8#http://1752e145z8.vicp.fun:35455/gaoma/cctv5p.m3u8#http://live.nctv.top/IQDSriyt/wntv.php?id=CCTV5_HD#http://tv.20191209.xyz:37377/migu/641886773.m3u8?migutoken=dfc218ce4c1ff00475c0aef03e0b883bf8a277b36671d5ca1eb7cc5f7ce7919d01ee050351170891d6e103aa7adea25827c13c901ccf6cdf4a8a370e7fd90c8b198dcb1e8814bbf2ed4fb0c8#http://39.164.180.36:19901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://tv.20191209.xyz:37377/migu/641886773.m3u8?migutoken=dfc218ce4c1ff00475c0aef03e0b883bf8a277b36671d5ca1eb7cc5f7ce7919d01ee050351170891d6e103aa7adea25827c13c901ccf6cdf4a8a370e7fd90c8b198dcb1e8814bbf2ed4fb0c8#http://39.164.180.36:19901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://8.218.124.113:5000/TVOD/5000000011000031127/bestzb/index.m3u8
CCTV5+,http://193.134.211.158:50001/TVOD/1000000001000018504/ystenlive/index.m3u8
CCTV5+,http://148.135.68.187:50001/TVOD/1000000001000018504/ystenlive/index.m3u8
CCTV5+,http://1.180.2.93:9901/tsfile/live/1027_1.m3u8
CCTV5+,http://202.168.187.208:9089/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://42.48.105.224:9002/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.140.12.230:8888/newlive/live/hls/7/live.m3u8#http://tv.20191209.xyz:37377/migu/624878396.m3u8?migutoken=14b6f481c50ac947cd74bf4b212c490bc99f4bebefd4ce18011c9eb269208a0ce9740af370135e855763df734bac8f57f36721ae54b6afc81829420e84f46c65a2de80938b057c6ec23459eb#http://z.b.bkpcp.top/m.php?id=cctv6#http://39.164.180.36:19901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://tv.20191209.xyz:37377/migu/624878396.m3u8?migutoken=14b6f481c50ac947cd74bf4b212c490bc99f4bebefd4ce18011c9eb269208a0ce9740af370135e855763df734bac8f57f36721ae54b6afc81829420e84f46c65a2de80938b057c6ec23459eb#http://221.2.148.205:8154/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://193.134.211.158:50001/TVOD/1000000001000001737/ystenlive/index.m3u8
CCTV6,http://123.149.1.23:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://1.24.39.180:9003/hls/6/index.m3u8
CCTV6,http://182.114.186.168:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://148.135.68.187:50001/TVOD/1000000001000001737/ystenlive/index.m3u8
CCTV7,http://1752e145z8.vicp.fun:35455/gaoma/cctv7.m3u8#http://tv.20191209.xyz:37377/migu/673168121.m3u8?migutoken=76fbb50f9a12de455452a0b92fde921c6a9a596f2e4035246492270152653570a478746ff105876f101081cb38974e61faa26aebb018bef93a4d7b8a840fa3beb2b478fdb581d84460caa867#http://39.170.52.236:808/hls/7/index.m3u8#http://36.105.100.208:35455/gaoma/cctv7.m3u8#http://220.164.192.48:50085/tsfile/live/0008_1.m3u8#http://8.138.7.223/tv/cctv7.m3u8#http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226234/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EutDC7HLJc_gC0YdIDr7oig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPOHuulzlCcw92vP3vgYa4n%2CEND#http://120.76.248.139/live/bfgd/4200000127.m3u8#http://148.135.93.213:81/live.php?id=CCTV7#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4080&tk=a0c4f6cfaba3#http://182.37.169.94:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.66.15.146:60901/tsfile/live/0007_1.m3u8?key=txiptv#http://58.243.224.244:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0#http://124.93.18.238:9003//hls/7/index.m3u8#http://219.135.180.210:18888/hls/7/index.m3u8#http://60.219.176.250:9003//hls/107/index.m3u8#http://1.24.39.180:9003/hls/7/index.m3u8#rtsp://180.95.143.19/PLTV/88888910/224/3221225572/10000100000000060000000000107352_0.smil#http://home.kuaidi521.com:35455/gaoma/cctv7.m3u8#http://60.223.224.176:8888/newlive/live/hls/9/live.m3u8#http://goo.bkpcp.top/mg/cctv7
CCTV7,http://193.134.211.158:50001/TVOD/1000000001000024341/ystenlive/index.m3u8
CCTV7,http://123.149.1.23:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://1.24.39.180:9003/hls/7/index.m3u8
CCTV7,http://182.114.186.168:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://148.135.68.187:50001/TVOD/1000000001000024341/ystenlive/index.m3u8
CCTV8,http://3.itv.nctv.top:34567/gaoma/cctv8.m3u8#http://3.itv.nctv.top:34567/gaoma/cctv8k_36m.m3u8#http://1752e145z8.vicp.fun:35455/gaoma/cctv8.m3u8#http://1752e145z8.vicp.fun:35455/gaoma/cctv8k_36m.m3u8#http://tv.20191209.xyz:37377/migu/624878356.m3u8?migutoken=9d347588ab808559db972d3c94b0d970ec130153e4a6dde98c4466f1d3f85f58de23d16994f2f0ed903aa6727a7282cb17103e67b69c8e3f31d253bb78039a4df119e2cfeba6916d123a8003#http://39.170.52.236:808/hls/8/index.m3u8#http://goo.bkpcp.top/mg/cctv8#http://120.76.248.139/live/bfgd/4200000066.m3u8#http://148.135.93.213:81/live.php?id=CCTV8#http://124.93.18.238:9003//hls/8/index.m3u8#http://183.66.15.146:60901/tsfile/live/0008_1.m3u8?key=txiptv#http://183.66.15.146:60901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.140.12.230:8888/newlive/live/hls/9/live.m3u8#http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0#http://api2.52tb.xyz/info?id=10&token=20230218zdxlqr#http://60.219.176.250:9003//hls/108/index.m3u8#http://1.24.39.180:9003/hls/8/index.m3u8#rtsp://180.95.143.19/PLTV/88888910/224/3221225601/10000100000000060000000000295674_0.smil#http://home.wwang.pw:35455/itv/1000000005000265008.m3u8?cdn=ystenlive#http://60.223.224.176:8888/newlive/live/hls/10/live.m3u8?#http://222.134.19.31:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.116.183.146:9901/tsfile/live/0008_1.m3u8#http://182.91.124.60:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://193.134.211.158:50001/TVOD/1000000001000031433/ystenlive/index.m3u8
CCTV8,http://123.149.1.23:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://1.24.39.180:9003/hls/8/index.m3u8
CCTV8,http://182.114.186.168:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://148.135.68.187:50001/TVOD/1000000001000031433/ystenlive/index.m3u8
CCTV9,http://1752e145z8.vicp.fun:35455/gaoma/cctv9.m3u8#http://tv.20191209.xyz:37377/migu/673168140.m3u8?migutoken=f031388105c748c586faaad9c60beb6810562043675d6edc5e20d12b433d4ca6cb365c3f3ae060a000a9d0dfcfe0e27fef16bfe073d28cb40758aaa79ab380a9015815cfe9bfc4e6413e284a#http://39.170.52.236:808/hls/9/index.m3u8#http://36.105.100.208:35455/gaoma/cctv9.m3u8#http://220.164.192.48:50085/tsfile/live/0010_1.m3u8#http://goo.bkpcp.top/mg/cctv9#http://120.76.248.139/live/bfgd/4200000128.m3u8#http://148.135.93.213:81/live.php?id=CCTV9#http://58.243.224.244:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0#http://221.226.4.10:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.226.4.10:9901/tsfile/live/0009_1.m3u8#http://api2.52tb.xyz/info?id=11&token=20230218zdxlqr#http://222.169.85.8:9901/tsfile/live/0009_1.m3u8#http://60.219.176.250:9003//hls/109/index.m3u8#http://1.24.39.180:9003/hls/9/index.m3u8#http://home.wwang.pw:35455/itv/1000000005000265009.m3u8?cdn=ystenlive#http://60.214.104.110:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.66.15.146:60901/tsfile/live/0009_1.m3u8?key=txiptv#http://222.219.183.103:8089/hls/9/index.m3u8#http://504099760.qicp.vip:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0#http://39.187.68.194:5027/TVOD/1000000005000265009/ystenlive/index.m3u8
CCTV9,http://123.149.1.23:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://1.24.39.180:9003/hls/9/index.m3u8
CCTV9,http://182.114.186.168:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://148.135.68.187:50001/TVOD/1000000001000014583/ystenlive/index.m3u8
CCTV9,https://ck.cfysoft.cc/zb.php?id=cctv9
CCTV10,http://3.itv.nctv.top:34567/gaoma/cctv10.m3u8#http://tv.20191209.xyz:37377/migu/624878405.m3u8?migutoken=06cf776d6a6cbe5cb707174dfad937c2164030bf7ce5f589493870891966f9cdaa5f56bad6e7874d683d5b1e3d9a6e59d0f7c78276d5ec47d979ae42b67833e261a2dda0118f3edcabd6a85b#http://39.170.52.236:808/hls/10/index.m3u8#http://220.164.192.48:50085/tsfile/live/0011_1.m3u8#http://goo.bkpcp.top/mg/cctv10#http://120.76.248.139/live/bfgd/4200000129.m3u8#http://148.135.93.213:81/live.php?id=CCTV10#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6875&tk=a0c4f6cfaba3#http://124.93.18.238:9003//hls/10/index.m3u8#http://183.66.15.146:60901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.66.15.146:60901/tsfile/live/0010_1.m3u8?key=txiptv#http://182.37.169.94:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0#http://58.243.224.244:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0#http://183.223.157.123:85/tsfile/live/0010_1.m3u8?key=txiptv#http://113.140.12.230:8888/newlive/live/hls/11/live.m3u8#http://xiaoya.crccxw.top:35455/gaoma/cctv10.m3u8#http://221.226.4.10:9901/tsfile/live/0010_1.m3u8#http://222.169.85.8:9901/tsfile/live/0010_1.m3u8#http://60.219.176.250:9003//hls/110/index.m3u8#http://211.67.191.23/hls/cctv10hd/index.m3u8#http://1.24.39.180:9003/hls/10/index.m3u8#http://112.81.218.254:35455/gaoma/cctv10.m3u8#http://home.kuaidi521.com:35455/gaoma/cctv10.m3u8#http://221.226.4.10:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0#http://220.164.192.48:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0#http://222.219.183.103:8089/hls/10/index.m3u8#http://z.b.bkpcp.top/m.php?id=cctv10#https://stream1.freetv.fun/cc782ceeaaa1103be2593c8ad493ee337d4abd4f903f28d9fa21016020914069.m3u8#http://180.213.174.225:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0#http://180.213.174.225:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://193.134.211.158:50001/TVOD/1000000001000023734/ystenlive/index.m3u8
CCTV10,http://123.149.1.23:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://1.24.39.180:9003/hls/10/index.m3u8
CCTV10,http://182.114.186.168:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://148.135.68.187:50001/TVOD/1000000001000023734/ystenlive/index.m3u8
CCTV11,http://3.itv.nctv.top:34567/gaoma/cctv11.m3u8#http://1752e145z8.vicp.fun:35455/gaoma/cctv11.m3u8#http://tv.20191209.xyz:37377/migu/667987558.m3u8?migutoken=d3962834d5d359e6f7f25a8880b73dac381a999ef87ba6b7f0f985bb5308a73061bbf5a9abdf873debb3b83b31eb7eff72f410c853c86f404b3f3ef269aeb631982e338f1400adcaf902fff7#http://36.105.100.208:35455/gaoma/cctv11.m3u8#http://xiaoya.crccxw.top:35455/gaoma/cctv11.m3u8#http://goo.bkpcp.top/mg/cctv11#http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0RcQQbNseiHvFO8XWf466A%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND#http://120.76.248.139/live/bfgd/4200000130.m3u8#http://148.135.93.213:81/live.php?id=CCTV11#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8830&tk=a0c4f6cfaba3#http://58.243.224.244:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0#http://api2.52tb.xyz/info?id=13&token=20230218zdxlqr#http://222.169.85.8:9901/tsfile/live/0011_1.m3u8#http://60.219.176.250:9003//hls/111/index.m3u8#http://1.24.39.180:9003/hls/11/index.m3u8#rtsp://180.95.143.19/PLTV/88888910/224/3221225843/376430589.smil#http://112.81.218.254:35455/gaoma/cctv11.m3u8#http://218.29.168.146:352/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.93.18.238:9003//hls/11/index.m3u8
CCTV11,http://193.134.211.158:50001/TVOD/1000000005000265011/ystenlive/index.m3u8
CCTV11,http://123.149.1.23:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://1.24.39.180:9003/hls/11/index.m3u8
CCTV11,http://182.114.186.168:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://148.135.68.187:50001/TVOD/1000000005000265011/ystenlive/index.m3u8
CCTV12,http://3.itv.nctv.top:34567/gaoma/cctv12.m3u8#http://1752e145z8.vicp.fun:35455/gaoma/cctv12.m3u8#http://tv.20191209.xyz:37377/migu/673168185.m3u8?migutoken=3d92babc7a67aec41de5c1dc227d2bd8fd9aa5b6b3edb965f88dd9646adaa606101488515fe666e97721c2225a097e6a0f713f1e60f7427247164488ed52f9ec583d71d650f5382f878e71aa#http://3501776.xyz:35455/gaoma/cctv12.m3u8#http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2knJCFLHz_HqfBZXNGeA1A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMIlZ5z7o_ym15iMooogSvj%2CEND#http://120.76.248.139/live/bfgd/4200000131.m3u8#http://148.135.93.213:81/live.php?id=CCTV12#http://218.58.136.82:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0#http://58.243.224.242:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0#http://58.243.224.244:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0#http://183.223.157.123:85/tsfile/live/0012_1.m3u8?key=txiptv#http://113.140.12.230:8888/newlive/live/hls/13/live.m3u8#http://221.226.4.10:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0#http://api2.52tb.xyz/info?id=65&token=20230218zdxlqr#http://60.219.176.250:9003//hls/112/index.m3u8#http://211.67.191.23/hls/cctv12hd/index.m3u8#http://1.24.39.180:9003/hls/12/index.m3u8#http://112.81.218.254:35455/gaoma/cctv12.m3u8#http://182.37.169.94:352/tsfile/live/0001_1.m3u8#http://home.wwang.pw:35455/itv/1000000005000265012.m3u8?cdn=ystenlive#http://222.219.183.103:8089/hls/12/index.m3u8
CCTV12,http://tv.20191209.xyz:37377/migu/673168185.m3u8?migutoken=3d92babc7a67aec41de5c1dc227d2bd8fd9aa5b6b3edb965f88dd9646adaa606101488515fe666e97721c2225a097e6a0f713f1e60f7427247164488ed52f9ec583d71d650f5382f878e71aa#http://3501776.xyz:35455/gaoma/cctv12.m3u8#http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2knJCFLHz_HqfBZXNGeA1A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMIlZ5z7o_ym15iMooogSvj%2CEND#http://120.76.248.139/live/bfgd/4200000131.m3u8#http://148.135.93.213:81/live.php?id=CCTV12#http://218.58.136.82:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0#http://58.243.224.242:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0#http://58.243.224.244:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0#http://183.223.157.123:85/tsfile/live/0012_1.m3u8?key=txiptv#http://221.226.4.10:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0#http://api2.52tb.xyz/info?id=65&token=20230218zdxlqr#http://60.219.176.250:9003//hls/112/index.m3u8#http://211.67.191.23/hls/cctv12hd/index.m3u8#http://1.24.39.180:9003/hls/12/index.m3u8#http://112.81.218.254:35455/gaoma/cctv12.m3u8#http://182.37.169.94:352/tsfile/live/0001_1.m3u8#http://222.219.183.103:8089/hls/12/index.m3u8#http://39.170.52.236:808/hls/12/index.m3u8#http://39.164.180.36:19901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0#http://222.169.85.8:9901/tsfile/live/0012_1.m3u8#http://wxdwxd.duckdns.org:35455/gaoma/cctv12.m3u8#http://218.29.168.146:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0#http://lt.hxtre.com:35455/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://193.134.211.158:50001/TVOD/1000000001000032494/ystenlive/index.m3u8
CCTV12,http://123.149.1.23:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://1.24.39.180:9003/hls/12/index.m3u8
CCTV12,http://182.114.186.168:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://148.135.68.187:50001/TVOD/1000000001000032494/ystenlive/index.m3u8
CCTV13,http://3.itv.nctv.top:34567/gaoma/cctv13.m3u8#http://1752e145z8.vicp.fun:35455/gaoma/cctv13.m3u8#http://tv.20191209.xyz:37377/migu/608807423.m3u8?migutoken=948b8b51df7e776bcf238bb9088879a2b71a25a424b0d80d5e71375315cda109c5aab5c79693c4324d45ad012e70208234f659abbe606a595a03d29e06ce931ed56f129fbc95a505ab84f72c#http://61.163.181.78:9901/tsfile/live/0013_1.m3u8#http://36.105.100.208:35455/gaoma/cctv13.m3u8#http://xiaoya.crccxw.top:35455/gaoma/cctv13.m3u8#http://goo.bkpcp.top/mg/cctv13#http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EqHPe9pEEWJ00hz1ArnRZVA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND#http://120.76.248.139/live/bfgd/4200000067.m3u8#http://148.135.93.213:81/live.php?id=CCTV13#http://124.93.18.238:9003//hls/13/index.m3u8#https://event.pull.hebtv.com/jishi/cp1.m3u8#http://42.48.105.224:9002/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.215.134.239:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0#http://api2.52tb.xyz/info?id=15&token=20230218zdxlqr#http://39.164.160.249:9901/tsfile/live/0013_1.m3u8#http://222.169.85.8:9901/tsfile/live/0013_1.m3u8#http://60.219.176.250:9003//hls/113/index.m3u8#http://1.24.39.180:9003/hls/13/index.m3u8#rtsp://180.95.143.19/PLTV/88888910/224/3221225844/376430600.smil#http://112.81.218.254:35455/gaoma/cctv13.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8#https://epg.pw/stream/5d3d047c64e44d0a24dc33e5700e579457201d2960036b43819bd930a0bb76a7.m3u8#http://218.29.168.146:352/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0#http://z.b.bkpcp.top/m.php?id=cctv13
